,Story_ID,Emotion_Category,Rating_o,Rating_1,Rating_2,Rating_3
2033,Anna G 0.0,embaressment,6.53125,5.733333333,4.1,5.275
2034,Anna G 0.0,embaressment,6.53125,5.733333333,2.75,4.725
2035,Anna G 0.0,embaressment,6.53125,3.9,6.133333333,5.375
2036,Anna G 0.0,embaressment,6.53125,3.9,6.133333333,6.275
2037,Anna G 0.0,embaressment,6.53125,3.9,5.4,2.15
2038,Anna G 0.0,embaressment,6.53125,6.816666667,5.366666667,3.35
2039,Anna G 0.0,embaressment,6.53125,6.816666667,5.3,6.8
2040,Anna G 0.0,embaressment,6.53125,6.816666667,6.2,6.54
2041,Anna G 0.0,embaressment,6.53125,6.416666667,4.533333333,1.2
2042,Anna G 0.0,embaressment,6.53125,6.416666667,6.0,7.0
2043,Anna G 0.0,embaressment,6.53125,6.416666667,4.9,5.175
2044,Anna G 0.0,embaressment,6.53125,5.44,2.8,4.15
2045,Anna G 0.0,embaressment,6.53125,5.44,5.366666667,3.75
2046,Anna G 0.0,embaressment,6.53125,5.44,2.1,4.275
2047,Anna G 0.0,embaressment,6.53125,6.966666667,6.5,5.925
2048,Anna G 0.0,embaressment,6.53125,6.966666667,6.65,6.45
2049,Anna G 0.0,embaressment,6.53125,6.966666667,6.65,5.775
2050,Anna G 0.0,embaressment,6.53125,6.54,6.333333333,6.325
2051,Anna G 0.0,embaressment,6.53125,6.54,4.5,5.775
2052,Anna G 0.0,embaressment,6.53125,6.733333333,5.05,4.775
2053,Anna G 0.0,embaressment,6.53125,6.733333333,3.566666667,5.9
2054,Anna G 0.0,embaressment,6.53125,6.733333333,3.566666667,5.7
2055,Anna G 0.0,embaressment,6.53125,6.733333333,6.033333333,4.9
2056,Anna G 0.0,embaressment,6.53125,6.733333333,6.033333333,6.275
2057,Anna G 0.0,embaressment,6.53125,7.0,5.0,3.45
2058,Anna G 0.0,embaressment,6.53125,7.0,6.3,4.5
2059,Anna G 0.0,embaressment,6.53125,7.0,6.3,7.0
2060,Anna G 0.0,embaressment,6.53125,6.2,6.1,6.025
2061,Anna G 0.0,embaressment,6.53125,6.2,6.1,6.425
2062,Anna G 0.0,embaressment,6.53125,6.2,5.4,5.825
2063,Anna G 0.0,embaressment,6.53125,6.75,6.5,6.16
2064,Anna G 0.0,embaressment,6.53125,6.75,6.833333333,5.575
2065,Anna G 0.0,embaressment,6.53125,6.46,7.0,4.225
2066,Anna G 0.0,embaressment,6.53125,6.46,5.5,6.675
2067,Anna G 0.0,embaressment,6.53125,6.46,6.7,6.0
2068,Anna G 0.0,embaressment,6.53125,6.46,6.7,6.2
2069,Anna G 0.0,embaressment,6.53125,4.12,3.75,1.733333333
2070,Anna G 0.0,embaressment,6.53125,4.12,2.15,4.55
2071,Anna G 0.0,embaressment,6.53125,6.52,6.233333333,6.425
2072,Anna G 0.0,embaressment,6.53125,6.52,6.1,5.875
2073,Anna G 0.0,embaressment,6.53125,6.52,6.1,6.425
2074,Anna G 0.0,embaressment,6.53125,6.52,4.15,6.875
2075,Anna G 0.0,embaressment,6.53125,6.516666667,7.0,6.625
2076,Anna G 0.0,embaressment,6.53125,6.516666667,3.45,4.7
2077,Anna G 0.0,embaressment,6.53125,6.516666667,5.966666667,4.0
2078,Anna G 0.0,embaressment,6.53125,6.066666667,6.7,5.775
2079,Anna G 0.0,embaressment,6.53125,6.066666667,3.95,5.05
2080,Anna G 0.0,embaressment,6.53125,6.16,6.833333333,6.25
2081,Anna G 0.0,embaressment,6.53125,6.16,6.833333333,5.025
2082,Anna G 0.0,embaressment,6.53125,6.16,5.333333333,6.45
2083,Anna G 0.0,embaressment,6.53125,7.0,6.8,6.175
2084,Anna G 0.0,embaressment,6.53125,7.0,5.7,4.625
2085,Anna G 0.0,embaressment,6.53125,7.0,1.25,1.9
2086,Anna G 0.0,embaressment,6.53125,6.3,7.0,6.775
2087,Anna G 0.0,embaressment,6.53125,6.3,5.133333333,5.675
2088,Anna G 0.0,embaressment,6.53125,6.3,6.6,4.35
2089,Anna G 0.0,embaressment,6.53125,6.04,4.4,5.25
2090,Anna G 0.0,embaressment,6.53125,6.04,5.9,5.1
2091,Anna G 0.0,embaressment,6.53125,6.75,5.75,
2092,Anna G 0.0,embaressment,6.53125,6.75,6.433333333,6.45
2093,Anna G 0.0,embaressment,6.53125,5.616666667,5.25,6.425
2094,Anna G 0.0,embaressment,6.53125,5.616666667,5.7,5.55
2095,Anna G 0.0,embaressment,6.53125,5.616666667,6.95,1.725
2096,Anna G 0.0,embaressment,6.53125,2.966666667,3.766666667,2.15
2097,Anna G 0.0,embaressment,6.53125,2.966666667,6.0,2.575
2098,Anna G 0.0,embaressment,6.53125,4.066666667,5.233333333,6.9
2099,Anna G 0.0,embaressment,6.53125,4.066666667,5.233333333,3.275
2100,Anna G 0.0,embaressment,6.53125,4.066666667,6.166666667,5.05
2101,Anna H 0.0,embaressment,5.869047619,3.616666667,3.266666667,4.75
2102,Anna H 0.0,embaressment,5.869047619,3.616666667,4.2,4.375
2103,Anna H 0.0,embaressment,5.869047619,3.616666667,2.833333333,2.8
2104,Anna H 0.0,embaressment,5.869047619,4.12,2.95,3.375
2105,Anna H 0.0,embaressment,5.869047619,4.12,2.866666667,2.875
2106,Anna H 0.0,embaressment,5.869047619,5.925,3.333333333,3.925
2107,Anna H 0.0,embaressment,5.869047619,5.925,4.266666667,3.9
2108,Anna H 0.0,embaressment,5.869047619,5.925,5.3,6.025
2109,Anna H 0.0,embaressment,5.869047619,5.616666667,6.25,4.275
2110,Anna H 0.0,embaressment,5.869047619,5.616666667,4.0,6.0
2111,Anna H 0.0,embaressment,5.869047619,6.05,4.2,2.375
2112,Anna H 0.0,embaressment,5.869047619,6.05,2.133333333,3.625
2113,Anna H 0.0,embaressment,5.869047619,6.05,5.75,3.625
2114,Anna H 0.0,embaressment,5.869047619,3.2,2.566666667,4.4
2115,Anna H 0.0,embaressment,5.869047619,3.2,2.566666667,3.35
2116,Anna H 0.0,embaressment,5.869047619,3.2,0.85,2.475
2117,Anna H 0.0,embaressment,5.869047619,3.2,3.933333333,2.35
2118,Anna H 0.0,embaressment,5.869047619,5.833333333,3.9,3.025
2119,Anna H 0.0,embaressment,5.869047619,5.833333333,3.9,2.75
2120,Anna H 0.0,embaressment,5.869047619,5.833333333,3.0,5.1
2121,Anna H 0.0,embaressment,5.869047619,5.833333333,5.85,6.1
2122,Anna H 0.0,embaressment,5.869047619,6.133333333,3.2,6.0
2123,Anna H 0.0,embaressment,5.869047619,6.133333333,3.133333333,2.9
2124,Anna H 0.0,embaressment,5.869047619,5.85,1.75,3.1
2125,Anna H 0.0,embaressment,5.869047619,5.85,3.866666667,3.775
2126,Anna H 0.0,embaressment,5.869047619,4.133333333,3.3,2.275
2127,Anna H 0.0,embaressment,5.869047619,4.133333333,3.9,2.7
2128,Anna H 0.0,embaressment,5.869047619,5.333333333,3.366666667,4.7
2129,Anna H 0.0,embaressment,5.869047619,5.333333333,7.0,4.625
2130,Anna H 0.0,embaressment,5.869047619,5.333333333,2.15,3.375
2131,Anna H 0.0,embaressment,5.869047619,5.333333333,2.15,3.575
2132,Anna H 0.0,embaressment,5.869047619,2.716666667,3.5,5.55
2133,Anna H 0.0,embaressment,5.869047619,2.716666667,2.0,0.425
2134,Anna H 0.0,embaressment,5.869047619,2.716666667,1.45,2.425
2135,Anna H 0.0,embaressment,5.869047619,5.48,5.2,4.85
2136,Anna H 0.0,embaressment,5.869047619,5.48,6.5,5.325
2137,Anna H 0.0,embaressment,5.869047619,5.48,6.5,4.075
2138,Anna H 0.0,embaressment,5.869047619,5.48,3.8,4.65
2139,Anna H 0.0,embaressment,5.869047619,5.133333333,4.566666667,2.1
2140,Anna H 0.0,embaressment,5.869047619,5.133333333,5.266666667,5.825
2141,Anna H 0.0,embaressment,5.869047619,5.033333333,6.533333333,4.525
2142,Anna H 0.0,embaressment,5.869047619,5.033333333,6.533333333,6.0
2143,Anna H 0.0,embaressment,5.869047619,5.033333333,5.0,5.225
2144,Anna H 0.0,embaressment,5.869047619,5.033333333,4.566666667,5.025
2145,Anna H 0.0,embaressment,5.869047619,5.58,5.05,3.35
2146,Anna H 0.0,embaressment,5.869047619,5.58,5.05,
2147,Anna H 0.0,embaressment,5.869047619,5.58,4.55,4.125
2148,Anna H 0.0,embaressment,5.869047619,5.58,5.066666667,4.875
2149,Anna H 0.0,embaressment,5.869047619,6.483333333,4.566666667,5.525
2150,Anna H 0.0,embaressment,5.869047619,6.483333333,7.0,5.7
2151,Anna H 0.0,embaressment,5.869047619,2.5,2.4,1.275
2152,Anna H 0.0,embaressment,5.869047619,2.5,3.5,1.825
2153,Anna H 0.0,embaressment,5.869047619,2.5,2.7,3.175
2154,Anna H 0.0,embaressment,5.869047619,5.933333333,3.966666667,2.95
2155,Anna H 0.0,embaressment,5.869047619,5.933333333,3.966666667,5.15
2156,Anna H 0.0,embaressment,5.869047619,5.933333333,6.2,4.775
2157,Anna H 0.0,embaressment,5.869047619,5.933333333,5.95,1.75
2158,Anna H 0.0,embaressment,5.869047619,4.733333333,3.85,3.8
2159,Anna H 0.0,embaressment,5.869047619,4.733333333,1.0,0.525
2160,Anna H 0.0,embaressment,5.869047619,4.8,5.7,3.7
2161,Anna H 0.0,embaressment,5.869047619,4.8,4.9,4.066666667
2162,Anna H 0.0,embaressment,5.869047619,5.966666667,4.55,4.075
2163,Anna H 0.0,embaressment,5.869047619,5.966666667,6.45,6.875
2164,Anna H 0.0,embaressment,5.869047619,5.966666667,5.55,4.8
2165,Anna H 0.0,embaressment,5.869047619,3.433333333,5.0,1.95
2166,Anna H 0.0,embaressment,5.869047619,3.433333333,2.95,1.4
2167,Anna H 0.0,embaressment,5.869047619,3.433333333,2.95,3.825
2168,Anna H 0.0,embaressment,5.869047619,3.433333333,4.0,2.85
2169,Anna H 0.0,embaressment,5.869047619,4.383333333,4.35,3.975
2170,Anna H 0.0,embaressment,5.869047619,4.383333333,6.05,3.025
2171,Anna H 0.0,embaressment,5.869047619,4.383333333,6.05,2.6
2172,Anna H 0.0,embaressment,5.869047619,4.383333333,5.95,2.825
2173,Anna H 0.0,embaressment,5.869047619,4.5,3.6,4.05
2174,Anna H 0.0,embaressment,5.869047619,4.5,4.9,3.25
2175,Anna H 0.0,embaressment,5.869047619,4.5,5.5,3.725
2176,Anna H 0.0,embaressment,5.869047619,5.75,4.25,4.95
2177,Anna H 0.0,embaressment,5.869047619,5.75,4.85,2.075
2178,Anna H 0.0,embaressment,5.869047619,5.75,5.333333333,5.35
2179,Robert A 0.0,embaressment,2.038709677,0.95,0.0,0.0
2180,Robert A 0.0,embaressment,2.038709677,0.95,0.9,1.15
2181,Robert A 0.0,embaressment,2.038709677,0.95,1.0,1.15
2182,Robert A 0.0,embaressment,2.038709677,0.98,5.0,1.15
2183,Robert A 0.0,embaressment,2.038709677,0.98,0.7,0.925
2184,Robert A 0.0,embaressment,2.038709677,0.98,2.95,3.925
2185,Robert A 0.0,embaressment,2.038709677,0.98,2.95,2.025
2186,Robert A 0.0,embaressment,2.038709677,3.9,3.2,4.95
2187,Robert A 0.0,embaressment,2.038709677,3.9,5.233333333,3.475
2188,Robert A 0.0,embaressment,2.038709677,3.9,2.4,3.675
2189,Robert A 0.0,embaressment,2.038709677,3.05,1.6,2.575
2190,Robert A 0.0,embaressment,2.038709677,3.05,1.7,5.775
2191,Robert A 0.0,embaressment,2.038709677,3.05,4.0,4.525
2192,Robert A 0.0,embaressment,2.038709677,3.216666667,1.933333333,3.225
2193,Robert A 0.0,embaressment,2.038709677,3.216666667,2.7,2.45
2194,Robert A 0.0,embaressment,2.038709677,3.216666667,2.35,3.925
2195,Robert A 0.0,embaressment,2.038709677,1.86,2.05,1.975
2196,Robert A 0.0,embaressment,2.038709677,1.86,2.366666667,4.725
2197,Robert A 0.0,embaressment,2.038709677,1.86,3.233333333,3.525
2198,Robert A 0.0,embaressment,2.038709677,1.616666667,1.75,2.975
2199,Robert A 0.0,embaressment,2.038709677,1.616666667,1.833333333,2.375
2200,Robert A 0.0,embaressment,2.038709677,1.616666667,1.8,3.25
2201,Robert A 0.0,embaressment,2.038709677,2.76,4.05,0.05
2202,Robert A 0.0,embaressment,2.038709677,2.76,2.666666667,
2203,Robert A 0.0,embaressment,2.038709677,3.66,3.066666667,2.95
2204,Robert A 0.0,embaressment,2.038709677,3.66,3.15,5.075
2205,Robert A 0.0,embaressment,2.038709677,3.66,2.066666667,5.1
2206,Robert A 0.0,embaressment,2.038709677,4.166666667,3.55,1.525
2207,Robert A 0.0,embaressment,2.038709677,4.166666667,3.55,1.925
2208,Robert A 0.0,embaressment,2.038709677,4.166666667,2.05,3.725
2209,Robert A 0.0,embaressment,2.038709677,4.166666667,4.3,2.95
2210,Robert A 0.0,embaressment,2.038709677,4.166666667,4.3,3.8
2211,Robert A 0.0,embaressment,2.038709677,3.8,3.466666667,5.1
2212,Robert A 0.0,embaressment,2.038709677,3.8,5.75,4.75
2213,Robert A 0.0,embaressment,2.038709677,3.616666667,5.9,4.325
2214,Robert A 0.0,embaressment,2.038709677,2.08,3.95,1.875
2215,Robert A 0.0,embaressment,2.038709677,2.08,0.5,2.425
2216,Robert A 0.0,embaressment,2.038709677,2.08,2.1,1.875
2217,Robert A 0.0,embaressment,2.038709677,2.08,2.1,2.05
2218,Robert A 0.0,embaressment,2.038709677,0.65,2.066666667,2.95
2219,Robert A 0.0,embaressment,2.038709677,0.65,2.066666667,5.45
2220,Robert A 0.0,embaressment,2.038709677,0.65,1.65,2.775
2221,Robert A 0.0,embaressment,2.038709677,0.65,2.566666667,1.9
2222,Robert A 0.0,embaressment,2.038709677,3.85,4.8,3.675
2223,Robert A 0.0,embaressment,2.038709677,3.85,2.25,0.6
2224,Robert A 0.0,embaressment,2.038709677,3.85,3.0,1.075
2225,Robert A 0.0,embaressment,2.038709677,1.633333333,5.1,0.9
2226,Robert A 0.0,embaressment,2.038709677,1.633333333,5.0,6.2
2227,Robert A 0.0,embaressment,2.038709677,2.916666667,3.766666667,2.15
2228,Robert A 0.0,embaressment,2.038709677,2.916666667,3.766666667,2.325
2229,Robert A 0.0,embaressment,2.038709677,3.64,0.5,2.25
2230,Robert A 0.0,embaressment,2.038709677,3.64,0.1,1.625
2231,Robert A 0.0,embaressment,2.038709677,3.64,3.75,3.725
2232,Robert A 0.0,embaressment,2.038709677,3.64,3.75,2.35
2233,Robert A 0.0,embaressment,2.038709677,3.85,5.333333333,1.375
2234,Robert A 0.0,embaressment,2.038709677,3.85,3.2,4.9
2235,Robert A 0.0,embaressment,2.038709677,3.85,3.2,3.4
2236,Robert A 0.0,embaressment,2.038709677,1.316666667,0.333333333,1.15
2237,Robert A 0.0,embaressment,2.038709677,1.316666667,1.666666667,1.1
2238,Robert A 0.0,embaressment,2.038709677,1.316666667,1.266666667,2.28
2239,Robert A 0.0,embaressment,2.038709677,2.9,2.0,2.125
2240,Robert A 0.0,embaressment,2.038709677,2.9,2.95,2.4
2241,Robert A 0.0,embaressment,2.038709677,2.9,3.0,0.825
2242,Robert A 0.0,embaressment,2.038709677,1.6,2.5,1.0
2243,Robert A 0.0,embaressment,2.038709677,1.6,2.566666667,3.425
2244,Robert A 0.0,embaressment,2.038709677,1.6,2.566666667,2.2
2245,Robert A 0.0,embaressment,2.038709677,2.3,2.933333333,2.725
2246,Robert A 0.0,embaressment,2.038709677,2.3,0.933333333,2.25
2247,Robert A 0.0,embaressment,2.038709677,2.3,0.933333333,1.95
2248,Robert A 0.0,embaressment,2.038709677,2.3,3.15,2.475
2249,Robert A 0.0,embaressment,2.038709677,3.05,3.05,3.975
2250,Robert A 0.0,embaressment,2.038709677,3.05,2.7,4.2
2251,Robert A 0.0,embaressment,2.038709677,3.05,3.0,5.0
2252,Robert A 0.0,embaressment,2.038709677,1.583333333,0.05,1.475
2253,Robert A 0.0,embaressment,2.038709677,1.583333333,0.3,3.42
2254,Robert A 0.0,embaressment,2.038709677,1.583333333,0.3,3.75
2255,Robert A 0.0,embaressment,2.038709677,1.583333333,2.6,2.275
2256,Robert A 0.0,embaressment,2.038709677,3.516666667,5.65,4.125
2257,Robert A 0.0,embaressment,2.038709677,3.516666667,5.65,4.775
2258,Robert A 0.0,embaressment,2.038709677,3.516666667,0.0,0.25
2259,Robert A 0.0,embaressment,2.038709677,2.3,4.0,4.425
2260,Robert A 0.0,embaressment,2.038709677,2.3,4.366666667,4.4
2261,Robert A 0.0,embaressment,2.038709677,2.3,4.366666667,3.25
2262,Robert A 0.0,embaressment,2.038709677,0.883333333,0.666666667,3.1
2263,Robert A 0.0,embaressment,2.038709677,0.883333333,0.966666667,2.125
2264,Robert A 0.0,embaressment,2.038709677,0.083333333,3.25,0.2
2265,Robert A 0.0,embaressment,2.038709677,0.083333333,0.0,0.0
2266,Robert A 0.0,embaressment,2.038709677,0.083333333,0.0,1.625
2267,Robert A 0.0,embaressment,2.038709677,0.083333333,0.066666667,0.25
2268,Robert B 0.0,embaressment,3.548387097,4.0,3.55,4.7
2269,Robert B 0.0,embaressment,3.548387097,4.0,3.2,3.5
2270,Robert B 0.0,embaressment,3.548387097,4.05,4.75,4.4
2271,Robert B 0.0,embaressment,3.548387097,4.05,4.266666667,3.675
2272,Robert B 0.0,embaressment,3.548387097,4.05,4.3,4.725
2273,Robert B 0.0,embaressment,3.548387097,4.733333333,5.966666667,5.2
2274,Robert B 0.0,embaressment,3.548387097,4.733333333,5.066666667,5.75
2275,Robert B 0.0,embaressment,3.548387097,4.733333333,0.066666667,1.45
2276,Robert B 0.0,embaressment,3.548387097,3.26,0.95,2.925
2277,Robert B 0.0,embaressment,3.548387097,3.26,0.95,3.25
2278,Robert B 0.0,embaressment,3.548387097,3.26,3.066666667,4.025
2279,Robert B 0.0,embaressment,3.548387097,3.26,5.8,3.925
2280,Robert B 0.0,embaressment,3.548387097,2.15,5.25,5.125
2281,Robert B 0.0,embaressment,3.548387097,2.15,5.55,2.75
2282,Robert B 0.0,embaressment,3.548387097,4.116666667,3.2,3.45
2283,Robert B 0.0,embaressment,3.548387097,4.116666667,3.55,3.35
2284,Robert B 0.0,embaressment,3.548387097,4.0,6.0,5.18
2285,Robert B 0.0,embaressment,3.548387097,4.0,4.033333333,3.75
2286,Robert B 0.0,embaressment,3.548387097,4.72,3.65,3.5
2287,Robert B 0.0,embaressment,3.548387097,4.72,4.85,5.98
2288,Robert B 0.0,embaressment,3.548387097,4.72,4.3,3.6
2289,Robert B 0.0,embaressment,3.548387097,2.58,4.566666667,3.4
2290,Robert B 0.0,embaressment,3.548387097,2.58,4.9,1.275
2291,Robert B 0.0,embaressment,3.548387097,2.58,1.633333333,3.85
2292,Robert B 0.0,embaressment,3.548387097,3.916666667,2.5,4.6
2293,Robert B 0.0,embaressment,3.548387097,3.916666667,2.5,3.825
2294,Robert B 0.0,embaressment,3.548387097,3.916666667,2.6,4.65
2295,Robert B 0.0,embaressment,3.548387097,3.916666667,4.266666667,4.025
2296,Robert B 0.0,embaressment,3.548387097,3.0,3.3,0.25
2297,Robert B 0.0,embaressment,3.548387097,3.0,2.666666667,2.825
2298,Robert B 0.0,embaressment,3.548387097,3.0,3.8,5.95
2299,Robert B 0.0,embaressment,3.548387097,4.25,4.1,1.0
2300,Robert B 0.0,embaressment,3.548387097,4.25,2.666666667,3.15
2301,Robert B 0.0,embaressment,3.548387097,4.3,6.35,4.275
2302,Robert B 0.0,embaressment,3.548387097,4.3,5.4,5.3
2303,Robert B 0.0,embaressment,3.548387097,4.3,4.2,
2304,Robert B 0.0,embaressment,3.548387097,2.0,3.9,4.325
2305,Robert B 0.0,embaressment,3.548387097,2.0,0.4,1.15
2306,Robert B 0.0,embaressment,3.548387097,5.183333333,5.533333333,5.225
2307,Robert B 0.0,embaressment,3.548387097,5.183333333,5.0,5.75
2308,Robert B 0.0,embaressment,3.548387097,5.183333333,5.0,3.0
2309,Robert B 0.0,embaressment,3.548387097,5.183333333,5.7,3.925
2310,Robert B 0.0,embaressment,3.548387097,3.95,0.533333333,4.325
2311,Robert B 0.0,embaressment,3.548387097,3.95,0.533333333,3.675
2312,Robert B 0.0,embaressment,3.548387097,3.95,3.2,2.15
2313,Robert B 0.0,embaressment,3.548387097,3.92,3.25,4.85
2314,Robert B 0.0,embaressment,3.548387097,3.92,2.3,3.575
2315,Robert B 0.0,embaressment,3.548387097,3.92,5.0,5.85
2316,Robert B 0.0,embaressment,3.548387097,3.28,3.466666667,3.675
2317,Robert B 0.0,embaressment,3.548387097,3.28,4.95,5.825
2318,Robert B 0.0,embaressment,3.548387097,3.28,4.95,5.675
2319,Robert B 0.0,embaressment,3.548387097,3.28,4.5,4.9
2320,Robert B 0.0,embaressment,3.548387097,3.683333333,3.466666667,5.05
2321,Robert B 0.0,embaressment,3.548387097,3.683333333,5.1,3.05
2322,Robert B 0.0,embaressment,3.548387097,3.683333333,5.1,2.075
2323,Robert B 0.0,embaressment,3.548387097,3.683333333,4.2,3.6
2324,Robert B 0.0,embaressment,3.548387097,1.716666667,5.5,4.025
2325,Robert B 0.0,embaressment,3.548387097,1.716666667,5.5,2.95
2326,Robert B 0.0,embaressment,3.548387097,1.716666667,2.65,4.7
2327,Robert B 0.0,embaressment,3.548387097,1.816666667,7.0,2.45
2328,Robert B 0.0,embaressment,3.548387097,1.816666667,3.5,2.966666667
2329,Robert B 0.0,embaressment,3.548387097,4.633333333,5.466666667,5.7
2330,Robert B 0.0,embaressment,3.548387097,4.633333333,5.233333333,6.375
2331,Robert B 0.0,embaressment,3.548387097,4.633333333,3.766666667,3.975
2332,Robert B 0.0,embaressment,3.548387097,3.65,4.666666667,4.3
2333,Robert B 0.0,embaressment,3.548387097,3.65,5.0,4.2
2334,Robert B 0.0,embaressment,3.548387097,3.65,3.95,2.9
2335,Robert B 0.0,embaressment,3.548387097,3.866666667,4.35,4.125
2336,Robert B 0.0,embaressment,3.548387097,3.866666667,5.05,3.4
2337,Robert B 0.0,embaressment,3.548387097,3.866666667,5.05,3.825
2338,Robert B 0.0,embaressment,3.548387097,3.866666667,3.933333333,3.2
2339,Robert B 0.0,embaressment,3.548387097,3.7,4.5,1.7
2340,Robert B 0.0,embaressment,3.548387097,3.7,3.2,4.625
2341,Robert B 0.0,embaressment,3.548387097,3.7,4.05,4.5
2342,Robert B 0.0,embaressment,3.548387097,3.533333333,4.533333333,3.575
2343,Robert B 0.0,embaressment,3.548387097,3.533333333,4.366666667,4.08
2344,Robert B 0.0,embaressment,3.548387097,3.533333333,4.366666667,5.025
2345,Robert B 0.0,embaressment,3.548387097,3.533333333,0.0,1.4
2346,Robert B 0.0,embaressment,3.548387097,3.233333333,0.833333333,1.975
2347,Robert B 0.0,embaressment,3.548387097,3.233333333,2.1,4.75
2348,Robert B 0.0,embaressment,3.548387097,3.233333333,3.333333333,4.15
2349,Robert B 0.0,embaressment,3.548387097,4.98,4.2,2.9
2350,Robert B 0.0,embaressment,3.548387097,4.98,4.2,4.725
2351,Robert B 0.0,embaressment,3.548387097,4.98,3.2,
2352,Robert B 0.0,embaressment,3.548387097,4.98,3.2,4.65
2353,Robert B 0.0,embaressment,3.548387097,4.98,1.9,4.725
2354,Robert B 0.0,embaressment,3.548387097,3.725,4.65,4.875
2355,Robert B 0.0,embaressment,3.548387097,3.725,4.65,3.95
2356,Robert B 0.0,embaressment,3.548387097,3.725,1.1,3.35
2357,Robert B 0.0,embaressment,3.548387097,3.725,1.5,5.7
2358,Robert C 0.0,embaressment,4.711764706,4.066666667,5.233333333,3.833333333
2359,Robert C 0.0,embaressment,4.711764706,4.066666667,4.6,1.375
2360,Robert C 0.0,embaressment,4.711764706,5.15,3.45,4.125
2361,Robert C 0.0,embaressment,4.711764706,5.15,4.15,3.9
2362,Robert C 0.0,embaressment,4.711764706,4.716666667,5.1,5.975
2363,Robert C 0.0,embaressment,4.711764706,4.716666667,6.0,3.375
2364,Robert C 0.0,embaressment,4.711764706,4.716666667,6.0,5.1
2365,Robert C 0.0,embaressment,4.711764706,5.95,4.433333333,3.075
2366,Robert C 0.0,embaressment,4.711764706,5.95,6.533333333,6.525
2367,Robert C 0.0,embaressment,4.711764706,5.033333333,5.5,6.7
2368,Robert C 0.0,embaressment,4.711764706,5.033333333,5.5,5.85
2369,Robert C 0.0,embaressment,4.711764706,5.033333333,6.3,5.175
2370,Robert C 0.0,embaressment,4.711764706,5.033333333,4.9,5.375
2371,Robert C 0.0,embaressment,4.711764706,4.84,6.233333333,6.05
2372,Robert C 0.0,embaressment,4.711764706,4.84,6.233333333,6.75
2373,Robert C 0.0,embaressment,4.711764706,4.84,6.6,5.1
2374,Robert C 0.0,embaressment,4.711764706,4.84,5.5,5.7
2375,Robert C 0.0,embaressment,4.711764706,3.633333333,5.333333333,5.35
2376,Robert C 0.0,embaressment,4.711764706,3.633333333,3.666666667,2.375
2377,Robert C 0.0,embaressment,4.711764706,3.58,4.9,4.0
2378,Robert C 0.0,embaressment,4.711764706,3.58,4.666666667,
2379,Robert C 0.0,embaressment,4.711764706,3.58,5.333333333,5.525
2380,Robert C 0.0,embaressment,4.711764706,6.533333333,4.333333333,4.125
2381,Robert C 0.0,embaressment,4.711764706,6.533333333,4.0,4.125
2382,Robert C 0.0,embaressment,4.711764706,6.533333333,4.0,4.325
2383,Robert C 0.0,embaressment,4.711764706,6.533333333,5.333333333,5.375
2384,Robert C 0.0,embaressment,4.711764706,5.566666667,4.666666667,3.9
2385,Robert C 0.0,embaressment,4.711764706,5.566666667,6.333333333,6.225
2386,Robert C 0.0,embaressment,4.711764706,5.566666667,6.333333333,5.8
2387,Robert C 0.0,embaressment,4.711764706,5.566666667,5.333333333,3.95
2388,Robert C 0.0,embaressment,4.711764706,6.45,6.666666667,5.875
2389,Robert C 0.0,embaressment,4.711764706,6.45,6.333333333,6.95
2390,Robert C 0.0,embaressment,4.711764706,6.45,5.666666667,3.75
2391,Robert C 0.0,embaressment,4.711764706,4.733333333,5.75,4.875
2392,Robert C 0.0,embaressment,4.711764706,4.733333333,4.666666667,6.28
2393,Robert C 0.0,embaressment,4.711764706,5.983333333,4.333333333,4.75
2394,Robert C 0.0,embaressment,4.711764706,5.983333333,6.0,5.5
2395,Robert C 0.0,embaressment,4.711764706,5.983333333,4.666666667,3.9
2396,Robert C 0.0,embaressment,4.711764706,6.116666667,3.333333333,5.3
2397,Robert C 0.0,embaressment,4.711764706,6.116666667,5.666666667,5.775
2398,Robert C 0.0,embaressment,4.711764706,6.116666667,5.0,5.35
2399,Robert C 0.0,embaressment,4.711764706,5.2,6.0,6.4
2400,Robert C 0.0,embaressment,4.711764706,5.2,6.0,3.9
2401,Robert C 0.0,embaressment,4.711764706,5.2,5.0,2.925
2402,Robert C 0.0,embaressment,4.711764706,5.233333333,4.75,5.975
2403,Robert C 0.0,embaressment,4.711764706,5.233333333,4.666666667,2.475
2404,Robert C 0.0,embaressment,4.711764706,5.2,5.333333333,4.0
2405,Robert C 0.0,embaressment,4.711764706,5.2,1.333333333,0.35
2406,Robert C 0.0,embaressment,4.711764706,4.566666667,3.333333333,2.625
2407,Robert C 0.0,embaressment,4.711764706,4.566666667,5.666666667,5.625
2408,Robert C 0.0,embaressment,4.711764706,4.566666667,6.333333333,5.8
2409,Robert C 0.0,embaressment,4.711764706,5.733333333,5.25,4.6
2410,Robert C 0.0,embaressment,4.711764706,5.733333333,5.0,3.05
2411,Robert C 0.0,embaressment,4.711764706,5.1,6.333333333,4.9
2412,Robert C 0.0,embaressment,4.711764706,5.1,6.333333333,4.2
2413,Robert C 0.0,embaressment,4.711764706,5.1,4.666666667,6.15
2414,Robert C 0.0,embaressment,4.711764706,5.1,3.666666667,4.15
2415,Robert C 0.0,embaressment,4.711764706,5.033333333,2.666666667,1.9
